132	33.8125	13
145	30.9375	5
87	32.375	2
83	31.5625	1
86	31.5625	1
125	31.5625	6
133	33.6875	16
83	31.6875	1
90	31	1
133	33.6875	16
130	30.1875	24
87	32.125	2
113	33.5	4
125	33.8125	13
91	30.9375	1
172	30.1875	24
171	30.625	5
84	31.75	1
144	32.1875	7
125	33.8125	13
119	32.625	7
145	32.3125	7
129	31.1875	6
135	33.6875	16
136	33.625	16
99	33.375	17
136	33.5625	16
118	33.125	4
87	31.125	1
79	31.4375	1
126	32.9375	4
170	33.6875	13
146	32.375	7
87	32.375	2
116	33.125	4
183	30.1875	24
146	32.375	7
81	31.6875	1
122	33.4375	4
112	32.8125	3
145	32.3125	7
124	31.9375	6
141	30.9375	5
99	33.25	17
122	33.5625	16
115	33.8125	12
151	33.75	12
102	33.3125	17
145	32.4375	7
98	33.25	17
103	33.125	3
126	32.875	4
101	33.25	17
132	31.125	6
132	31.375	6
127	33.5625	16
98	30.6875	1
107	30.5625	1
94	32.5	2
86	32.375	2
172	30.375	5
182	30.25	24
124	31.9375	6
90	32	2
123	33.8125	12
99	33	3
159	30.1875	24
140	30.1875	24
144	32.1875	7
87	31.1875	1
129	33.8125	13
103	33.0625	3
102	30.5	1
81	31.6875	1
98	32.875	3
135	33.625	16
131	32.5625	7
122	33.4375	4
181	30.25	24
98	33.25	17
121	33.4375	4
82	31.8125	1
103	33.125	3
170	30.5	5
92	32.5625	2
85	32.1875	2
108	33.5	16
127	31.5	6
122	33.375	4
159	33.6875	13
154	33.6875	13
145	33.8125	12
92	30.875	1
90	32	2
84	31.5625	1
124	31.9375	6
94	33.25	17
146	32.375	7
85	31.25	1
131	33.8125	12
165	33.75	12
148	33.6875	13
133	33.6875	16
145	32.3125	7
100	33.3125	17
127	32.875	4
111	33.5	16
91	32.6875	2
168	33.6875	12
172	30.375	5
116	33.8125	12
112	32.8125	3
89	31.0625	1
118	33.25	4
134	33.625	16
83	31.6875	1
138	33.625	16
100	32.9375	3
146	32.4375	7
88	32.0625	2
133	33.625	16
125	32.625	7
93	32.625	2
146	32.375	7
146	32.375	7
172	30.625	5
127	31.75	6
96	33.3125	17
134	33.625	16
87	32.375	2
88	32.3125	2
100	33.125	3
136	33.625	16
112	33.5	4
123	33.8125	13
82	31.375	1
100	33.25	17
83	31.9375	1
145	32.3125	7
93	32.5	2
110	32.75	3
86	31.125	1
108	32.75	3
147	30.1875	24
133	30.1875	24
132	33.625	16
123	32.9375	4
167	33.75	12
145	32.4375	7
123	33.5	4
131	33.8125	12
118	33.4375	4
108	32.8125	3
162	33.75	12
145	32.3125	7
118	33.125	4
99	33.125	3
100	33.125	3
172	30.5625	5
99	33.3125	17
103	33.125	3
133	33.625	13
170	30.6875	5
146	32.375	7
120	33.5625	16
88	31.0625	1
139	33.625	16
171	30.5	5
97	33.3125	17
148	33.8125	12
101	33.3125	17
138	33.625	16
172	30.625	5
127	31.8125	6
124	31.9375	6
124	33.8125	13
135	33.6875	16
102	30.4375	1
165	30.75	5
83	31.75	1
129	31.3125	6
81	31.5625	1
96	32	2
161	33.75	12
111	32.625	7
90	32.6875	2
133	32.5625	7
144	33.8125	12
145	32.3125	7
124	31.5625	6
131	31.0625	6
131	31.6875	6
175	30.3125	5
133	33.8125	13
96	33.3125	17
123	33.8125	13
155	30.9375	5
99	33.3125	17
90	32.0625	2
104	32	2
133	33.625	16
126	32.8125	4
181	30.25	24
135	33.6875	16
144	32.1875	7
91	32.0625	2
111	32.75	3
99	33.25	17
122	33.5625	16
101	33.0625	3
173	30.375	5
134	33.6875	16
127	32.875	4
123	33.8125	13
94	32.4375	2
172	30.5625	5
134	31.125	6
164	33.75	12
140	33.625	13
152	30.1875	24
183	30.25	24
180	30.1875	24
109	31.9375	2
89	32.4375	2
133	33.6875	16
172	30.1875	24
103	32.875	3
122	31.9375	6
98	33.3125	17
98	33.25	17
134	33.8125	12
112	32.8125	3
118	33.1875	4
138	33.625	16
137	33.625	16
160	33.75	12
126	32.875	4
143	32.25	7
129	31.1875	6
134	33.8125	12
119	33	4
94	33.3125	17
86	31.1875	1
143	32.5625	7
86	31.3125	1
122	33.375	4
107	32.6875	3
101	33	3
129	33.6875	16
146	32.5	7
118	33.25	4
94	32.0625	2
116	33.8125	12
145	32.4375	7
144	32.1875	7
94	30.75	1
172	30.625	5
134	31.125	6
118	33.3125	4
133	33.625	13
102	33.375	17
89	31.0625	1
159	30.875	5
176	30.1875	24
84	31.9375	1
105	32.875	3
81	31.375	1
93	32.625	2
131	33.5625	16
129	31.75	6
87	31.3125	1
172	30.625	5
146	32.5	7
130	31.5	6
145	32.4375	7
112	33.5	4
87	32.3125	2
122	33.375	4
167	33.75	12
133	33.6875	16
103	33.0625	3
124	32	6
108	32.6875	3
141	33.8125	12
96	32.4375	2
107	31.9375	2
147	32.375	7
133	33.6875	16
123	31.9375	6
124	32.9375	4
136	33.6875	16
136	33.625	13
163	30.8125	5
102	33.375	17
137	30.1875	24
108	33.5625	16
95	32.5	2
100	33.25	17
145	32.3125	7
180	30.1875	24
126	32.875	4
139	33.6875	13
112	33.5	4
105	32.6875	3
120	33.25	4
145	32.3125	7
89	32.25	2
81	31.375	1
159	30.875	5
99	32.875	3
146	32.3125	7
116	33.125	4
126	33.8125	13
181	30.1875	24
154	33.75	12
159	30.875	5
97	33.3125	17
98	33.25	17
94	32.125	2
89	31.0625	1
120	33.8125	12
111	33.5625	16
100	33.3125	17
139	32.125	7
99	33	3
114	32.625	7
87	31.5	1
128	33.8125	13
90	30.9375	1
94	32.4375	2
82	31.8125	1
120	33.1875	4
102	33.125	3
175	30.25	5
122	33.375	4
100	33.3125	17
138	33.625	16
145	32.375	7
145	32.3125	7
181	30.1875	24
114	33.5	4
127	33.8125	12
119	33.25	4
146	32.375	7
99	33.25	17
145	32.5	7
102	33.375	17
131	32.5625	7
133	33.8125	13
161	33.75	12
98	32.4375	2
88	32.1875	2
130	30.1875	24
124	33.8125	13
117	32.625	7
121	33.8125	12
101	33	3
141	32.1875	7
81	31.6875	1
87	32.0625	2
103	32.9375	3
116	33.5625	16
172	30.625	5
163	33.6875	13
136	33.6875	16
164	30.8125	5
86	32.375	2
120	33.8125	12
127	31	5
165	30.1875	24
123	33.8125	12
131	31.6875	6
166	30.75	5
127	31.5	6
130	33.5625	16
103	33.125	3
91	32.5	2
102	32.9375	3
113	33.5	4
123	31.9375	6
103	33.375	17
169	33.6875	13
105	32.9375	3
92	32.4375	2
132	33.6875	16
122	33.375	4
144	32.25	7
166	33.75	12
100	33.375	17
100	33	3
127	31.5	6
123	32	6
181	30.1875	24
170	30.5625	5
80	31.625	1
99	33.25	17
106	32.75	3
181	30.1875	24
103	33.25	17
91	32.6875	2
156	33.75	12
125	33.8125	12
103	33.375	17
87	32.0625	2
122	31.9375	6
82	31.8125	1
93	32.625	2
94	32.4375	2
100	33.375	17
146	32.5	7
90	32.25	2
123	32	6
122	33.5	4
127	31	5
160	33.75	12
94	33.3125	17
116	33.8125	12
124	31	5
88	32.125	2
125	33.5625	16
133	33.625	16
103	33.125	3
129	31.625	6
99	30.6875	1
93	32.5625	2
170	33.6875	13
128	33.8125	13
118	33	4
147	32.375	7
146	32.4375	7
78	31.4375	1
90	30.9375	1
119	33.3125	4
181	30.1875	24
156	33.6875	13
164	30.75	5
132	31.125	6
146	32.4375	7
134	33.6875	16
99	33	3
116	33.8125	12
102	33.3125	17
145	32.4375	7
82	31.5625	1
140	32.1875	7
168	33.6875	12
181	30.1875	24
122	33	4
103	30.625	1
93	30.75	1
93	32.625	2
132	31.4375	6
102	30.5	1
136	33.625	16
126	32.8125	4
164	30.8125	5
86	32.375	2
88	32.3125	2
129	31.625	6
129	31.25	6
124	31	5
123	31.5625	6
113	32.625	7
131	33.5625	16
147	33.8125	12
107	32.9375	3
117	32.625	7
87	31.125	1
170	30.5625	5
129	31.5	6
88	32.0625	2
171	30.5	5
88	31.0625	1
126	33.8125	13
127	32.875	4
107	32.75	3
181	30.1875	24
84	32.1875	2
103	33.375	17
94	33.25	17
101	33	3
147	33.8125	12
159	30.875	5
102	33.25	17
133	31.6875	6
93	30.8125	1
159	30.875	5
112	33.4375	4
100	33.375	17
126	32.875	4
111	32.625	7
107	31.9375	2
137	31	5
139	33.625	13
125	32	6
159	30.875	5
120	33.4375	4
164	30.8125	5
123	32	6
135	33.625	16
131	33.8125	13
118	33.3125	4
157	33.8125	12
162	30.8125	5
117	33.4375	4
103	33.0625	3
90	31	1
175	30.25	5
102	33.0625	3
130	33.8125	13
87	32.375	2
119	33.0625	4
128	33.8125	13
172	30.625	5
153	33.8125	12
141	32.1875	7
96	30.6875	1
145	32.3125	7
91	32.25	2
132	33.6875	16
118	33.125	4
98	33	3
96	32.6875	3
138	33.625	16
170	30.6875	5
172	30.1875	24
120	32	6
123	31.875	6
131	33.8125	13
139	31	5
122	33.8125	12
111	32.75	3
83	31.75	1
122	33.5	4
134	31.125	6
168	33.6875	12
129	31.25	6
146	32.375	7
103	33.0625	3
121	33.0625	4
174	30.3125	5
99	33.25	17
109	33.5	16
127	32.875	4
120	33.8125	12
119	33.25	4
132	31.125	6
144	32.5	7
144	32.25	7
129	33.8125	13
82	31.8125	1
159	30.875	5
103	33.375	17
108	31.9375	2
173	30.375	5
144	32.25	7
173	30.1875	24
125	31.625	6
108	33.5	16
90	31.9375	2
146	32.3125	7
83	32.1875	2
128	30.1875	24
122	31.5625	6
144	32.1875	7
93	30.8125	1
144	32.25	7
123	31.9375	6
127	31.5625	6
123	32	6
170	33.6875	13
131	33.8125	13
122	33.4375	4
92	32.5625	2
105	30.5	1
135	33.6875	16
122	31.9375	6
129	31.75	6
121	33.8125	12
84	31.6875	1
109	31.9375	2
164	30.8125	5
124	32.8125	4
151	30.1875	24
97	33.3125	17
86	32.1875	2
145	32.4375	7
104	32.875	3
164	33.6875	13
164	30.8125	5
107	32.9375	3
132	31.1875	6
144	32.25	7
92	32.6875	2
141	32.1875	7
137	30.1875	24
176	30.25	5
103	33.125	3
87	32.375	2
102	32.75	3
168	33.75	12
144	32.5625	7
127	32.5625	7
89	31.0625	1
103	33.125	3
128	33.8125	13
146	32.4375	7
165	33.75	12
99	30.6875	1
111	33.5625	16
87	31.125	1
124	32.9375	4
143	32.5625	7
102	33.375	17
129	31.25	6
125	31.625	6
100	33.375	17
146	32.4375	7
111	33.5625	16
84	31.375	1
134	31.125	6
179	30.1875	24
147	33.8125	12
117	33.125	4
99	33	3
125	31.625	6
116	33.125	4
122	33.5625	16
146	32.5	7
168	33.75	12
103	33.0625	3
170	30.5625	5
126	31.8125	6
100	33.125	3
101	33	3
91	32	2
173	30.3125	5
102	33.25	17
173	30.375	5
172	30.375	5
122	33.5625	16
144	32.1875	7
148	30.9375	5
103	33.375	17
123	33.8125	13
133	33.6875	16
125	31	5
133	33.625	13
132	31.125	6
87	32.0625	2
92	32.5625	2
104	32.9375	3
136	33.625	16
138	32.5625	7
88	31.0625	1
126	31.5	6
103	33.125	3
132	33.8125	13
121	33.5625	16
172	30.375	5
122	33.5	4
97	33.3125	17
80	31.625	1
131	31.6875	6
138	33.625	16
132	33.8125	13
119	32	6
134	31.5	6
103	33.375	17
159	30.875	5
102	33.3125	17
100	33.3125	17
92	32.125	2
111	32.8125	3
167	30.75	5
131	31.375	6
107	33.5625	16
144	32.25	7
101	30.375	1
97	33.25	17
133	31.1875	6
173	30.375	5
82	31.8125	1
90	31	1
155	33.75	12
118	33.25	4
145	32.4375	7
123	33.5	4
82	31.5625	1
121	33.5625	16
96	33.3125	17
172	30.5625	5
138	33.8125	12
90	31	1
118	33.25	4
85	32.1875	2
96	33.3125	17
92	32	2
90	31	1
153	33.6875	13
136	33.625	16
165	33.75	12
122	33.5	4
137	33.625	16
101	33.375	17
93	32.0625	2
117	33.5625	16
89	32.4375	2
122	31.875	6
168	33.75	12
125	31.625	6
101	33.125	3
86	31.25	1
102	33.25	17
122	31.875	6
102	33.0625	3
94	33.25	17
181	30.1875	24
94	32.625	2
166	30.1875	24
88	31.0625	1
132	33.6875	16
93	30.8125	1
104	30.625	1
131	31.6875	6
124	32	6
93	32.5625	2
126	31.8125	6
125	31.5625	6
100	33.375	17
93	32.5625	2
138	32.125	7
135	33.6875	16
103	33.375	17
122	33.0625	4
135	33.6875	16
129	31.25	6
144	30.9375	5
111	32.8125	3
132	31.375	6
99	33	3
131	33.625	13
130	31.1875	6
103	33.375	17
132	33.8125	12
82	31.8125	1
120	33.0625	4
102	33.375	17
140	30.9375	5
133	33.6875	16
164	33.6875	13
131	33.8125	13
101	33.375	17
165	33.75	12
122	31.875	6
167	33.6875	13
132	31.1875	6
109	32.75	3
126	31.8125	6
141	30.9375	5
133	33.625	13
170	30.5	5
99	33.25	17
88	32.3125	2
102	33.25	17
139	33.625	16
92	32.25	2
145	33.75	12
91	32.0625	2
134	33.8125	13
91	31.5	1
116	33.4375	4
180	30.1875	24
104	32.6875	3
154	30.9375	5
160	30.875	5
99	33.3125	17
173	30.4375	5
95	33.25	17
101	33	3
146	32.3125	7
175	30.3125	5
180	30.1875	24
92	31.9375	2
171	30.5625	5
135	31.4375	6
94	32.5	2
101	33.0625	3
108	33.5625	16
99	33.25	17
81	31.625	1
129	31.25	6
87	32.375	2
98	30.6875	1
133	33.8125	13
168	33.75	12
102	33.25	17
91	30.9375	1
137	33.625	16
170	33.6875	13
122	33.8125	12
130	33.5625	16
174	30.1875	24
170	30.5625	5
102	32.9375	3
146	32.375	7
123	33.8125	13
102	33.375	17
122	33.4375	4
82	31.8125	1
92	32.4375	2
160	30.875	5
93	33.25	17
99	33.3125	17
144	32.25	7
98	32.875	3
136	33.6875	16
139	33.625	16
93	32.625	2
102	32.75	3
95	33.25	17
97	33.3125	17
90	32.6875	2
84	31.75	1
123	32	6
95	33.3125	17
142	32.5625	7
99	33.3125	17
93	30.8125	1
173	30.4375	5
141	32.5625	7
140	33.75	12
130	33.8125	13
84	31.75	1
138	31	5
83	31.375	1
171	30.6875	5
126	33.5625	16
130	33.8125	13
127	31.75	6
147	32.375	7
99	33.0625	3
120	33.25	4
123	31.9375	6
100	33.0625	3
135	31.4375	6
83	32.1875	2
133	33.6875	16
99	33.3125	17
82	31.75	1
124	31.9375	6
107	33.5625	16
130	31.3125	6
141	32.1875	7
92	32	2
103	30.5	1
181	30.1875	24
119	33.1875	4
118	33	4
93	32	2
173	30.4375	5
140	33.625	16
129	31.25	6
132	31.1875	6
100	33.3125	17
156	33.75	12
167	33.75	12
127	31.5	6
144	32.25	7
93	33.3125	17
127	33.5625	16
137	31	5
82	31.8125	1
99	33	3
103	33.0625	3
85	32.1875	2
107	32.8125	3
173	30.375	5
125	31.9375	6
123	33.5	4
138	32.125	7
158	30.875	5
159	30.875	5
130	32.5625	7
138	33.625	16
132	33.6875	16
91	32	2
136	33.75	16
122	33.375	4
139	31	5
130	30.1875	24
103	32.9375	3
144	32.25	7
147	32.375	7
108	32.6875	3
145	32.4375	7
129	33.5625	16
123	31.9375	6
159	33.75	12
87	32.125	2
132	31.125	6
173	30.4375	5
139	33.625	13
122	33	4
126	32.625	7
133	33.6875	16
128	33.8125	13
132	31	5
98	33.3125	17
130	33.875	13
162	33.75	12
118	33.125	4
154	30.1875	24
145	32.3125	7
147	32.375	7
92	32.25	2
103	33.375	17
145	32.4375	7
137	33.625	16
170	30.1875	24
100	33.3125	17
173	30.1875	24
98	32.875	3
144	32.1875	7
122	31.875	6
119	33.5625	16
82	31.6875	1
121	33.0625	4
171	30.625	5
94	33.3125	17
102	33.375	17
172	30.625	5
158	30.875	5
122	33	4
81	31.625	1
103	33.375	17
133	33.8125	13
134	33.5625	16
169	33.6875	13
98	33.3125	17
85	32.1875	2
112	33.5	4
100	33.3125	17
128	31.625	6
97	33.3125	17
100	33	3
124	32	6
115	32.625	7
103	33.125	3
133	33.6875	16
101	33.25	17
166	30.75	5
118	33.3125	4
112	32.8125	3
83	31.75	1
125	31	5
96	30.75	1
93	32.625	2
103	33.375	17
93	32.5	2
91	32	2
96	33.3125	17
143	32.1875	7
91	30.9375	1
101	33.375	17
101	31.9375	2
121	33.4375	4
123	33.5625	16
122	33.375	4
166	30.75	5
122	33.5	4
181	30.1875	24
104	33.0625	3
133	33.6875	16
87	31.3125	1
86	31.25	1
128	33.8125	13
98	32.4375	2
126	31.625	6
103	33.0625	3
168	30.1875	24
127	33.8125	12
82	31.8125	1
146	32.4375	7
138	33.625	16
133	33.6875	16
130	33.8125	13
170	30.6875	5
106	30.625	1
150	30.9375	5
144	32.1875	7
103	33.375	17
172	30.375	5
138	32.125	7
102	33.375	17
129	33.8125	13
172	30.625	5
94	32.4375	2
98	33	3
125	33.8125	13
103	30.625	1
98	33.3125	17
104	33.125	3
118	33.8125	12
121	33.8125	12
98	32.4375	2
120	33.1875	4
124	31.9375	6
99	33	3
103	32.8125	3
129	31.375	6
161	33.8125	12
99	33.3125	17
129	31.25	6
132	31.4375	6
86	32.375	2
87	32.375	2
170	33.6875	13
172	30.625	5
181	30.1875	24
127	32.875	4
138	33.625	16
107	30.5625	1
129	31.5	6
162	33.8125	12
152	30.1875	24
95	33.3125	17
171	30.6875	5
108	33.5	16
172	30.375	5
137	33.625	13
132	33.6875	16
102	33.25	17
122	33.375	4
123	33.4375	4
100	33.3125	17
130	33.8125	13
142	32.5625	7
138	33.625	16
106	32.9375	3
107	32.875	3
118	33.3125	4
172	30.3125	5
137	33.8125	12
135	31.4375	6
92	32.5625	2
145	32.4375	7
94	33.3125	17
137	33.625	16
134	30.1875	24
116	33.8125	12
170	30.5625	5
181	30.1875	24
111	32.75	3
175	30.3125	5
136	33.6875	16
81	31.875	1
92	32.5	2
93	32.625	2
120	33.1875	4
93	30.8125	1
166	33.75	12
93	32.625	2
136	33.6875	16
109	32.8125	3
100	33.125	3
78	31.4375	1
89	31.0625	1
121	33.5625	16
99	33.1875	3
105	32.75	3
124	31.9375	6
122	33	4
129	30.1875	24
180	30.1875	24
100	33.3125	17
134	33.8125	13
112	32.8125	3
109	32.875	3
133	31.1875	6
182	30.25	24
94	33.3125	17
123	32.9375	4
88	31.125	1
86	32.375	2
113	33.5	4
131	33.8125	12
112	33.5	4
92	30.875	1
123	31.875	6
175	30.25	5
143	32.1875	7
163	33.75	12
137	33.625	16
124	31	5
102	33.375	17
145	32.5	7
81	31.875	1
128	30.1875	24
133	33.6875	16
102	33	3
117	33.5625	16
160	30.8125	5
173	30.4375	5
81	31.875	1
153	33.8125	12
135	33.625	16
134	31.4375	6
109	31.9375	2
106	32.9375	3
83	31.75	1
182	30.25	24
122	33.375	4
133	33.5625	16
101	33	3
85	32.1875	2
105	32.8125	3
121	33.8125	12
102	33.25	17
163	30.1875	24
144	32.25	7
100	33.3125	17
102	33.25	17
144	32.4375	7
100	33	3
90	32.4375	2
91	32	2
152	33.75	12
102	30.5	1
174	30.3125	5
93	32.5625	2
149	30.1875	24
172	30.625	5
174	30.1875	24
128	31.75	6
134	33.5625	16
124	32.625	7
162	33.8125	12
174	30.3125	5
144	32.4375	7
136	33.625	16
145	32.3125	7
128	31.6875	6
120	33.0625	4
79	31.4375	1
89	31.0625	1
104	30.5	1
103	33.375	17
135	31.4375	6
126	33.8125	13
167	33.75	12
171	30.1875	24
91	32.25	2
90	32.6875	2
176	30.1875	24
99	33.25	17
173	30.4375	5
108	32.75	3
99	33.25	17
134	33.8125	12
93	32.625	2
109	32.8125	3
99	33.375	17
134	31.125	6
171	30.1875	24
101	33.3125	17
156	33.75	12
164	30.75	5
144	32.25	7
85	31.3125	1
129	31.1875	6
110	32.875	3
146	32.375	7
102	30.6875	1
109	32.75	3
133	33.6875	16
132	31.1875	6
92	30.8125	1
99	33	3
103	33.0625	3
137	33.625	16
125	33.8125	13
136	33.625	16
173	30.3125	5
172	30.5625	5
90	32.25	2
134	33.6875	16
130	31.375	6
133	31.4375	6
88	32.3125	2
88	32.125	2
88	32.3125	2
129	30.1875	24
135	33.6875	16
171	30.5	5
102	33.25	17
97	33.3125	17
99	33.25	17
120	33.4375	4
146	32.3125	7
159	30.875	5
120	33.8125	12
145	32.5	7
98	32.4375	2
134	31.4375	6
173	30.4375	5
100	33.3125	17
144	32.25	7
136	33.6875	16
169	33.6875	13
87	32.0625	2
138	32.5625	7
120	32	6
128	33.625	16
108	33.5	16
122	33.5	4
85	31.3125	1
115	33.8125	12
134	33.8125	13
98	33.3125	17
146	32.5	7
129	33.5625	16
144	32.25	7
103	30.5	1
118	33.4375	4
134	33.8125	13
102	30.4375	1
112	32.8125	3
120	33.25	4
172	30.375	5
96	33.3125	17
99	33.375	17
99	33.25	17
124	32.9375	4
145	32.4375	7
100	33.125	3
118	33.3125	4
123	32.8125	4
120	33.8125	12
128	33.8125	13
86	31.125	1
132	33.6875	16
161	33.75	12
181	30.1875	24
120	32	6
103	32.875	3
113	33.8125	12
132	33.6875	16
122	33.5	4
137	33.625	16
120	33.8125	12
80	31.6875	1
130	33.8125	13
141	30.1875	24
111	32.8125	3
130	31.375	6
112	33.5625	16
171	30.5	5
95	32.125	2
173	30.3125	5
128	31	5
124	33.8125	13
144	32.25	7
145	32.3125	7
120	32	6
171	30.5625	5
181	30.1875	24
92	32.25	2
123	32.9375	4
144	32.5	7
129	31.25	6
160	33.8125	12
118	33.125	4
147	33.6875	13
103	33.125	3
129	31.1875	6
127	32.625	7
91	30.875	1
144	32.4375	7
133	33.6875	16
136	33.6875	16
88	32.25	2
162	30.8125	5
87	32.0625	2
133	33.6875	16
124	32.625	7
118	33.125	4
104	32.8125	3
87	31.125	1
144	32.25	7
121	33.0625	4
169	33.75	12
173	30.375	5
98	33.0625	3
173	30.4375	5
133	33.6875	16
122	32.9375	4
129	33.8125	12
132	31.375	6
100	33.3125	17
88	32.3125	2
154	33.8125	12
120	33.8125	12
159	30.875	5
84	31.75	1
144	33.8125	12
133	33.6875	16
146	32.4375	7
165	33.75	12
132	33.625	16
109	33.5	16
120	33.25	4
95	33.3125	17
90	31	1
102	32.8125	3
83	32.25	2
136	33.6875	16
125	31.875	6
170	33.6875	13
121	32	6
159	33.75	12
129	31.25	6
89	32.3125	2
98	32.4375	2
126	33.8125	13
87	32.3125	2
173	30.4375	5
156	30.1875	24
146	32.375	7
136	33.625	16
172	30.1875	24
105	32.9375	3
159	30.875	5
135	32.5625	7
141	32.1875	7
136	33.625	16
87	31.1875	1
89	32.3125	2
132	33.6875	16
117	32.625	7
83	32.1875	2
175	30.1875	24
134	33.8125	13
176	30.25	5
133	31.4375	6
145	33.8125	12
93	30.8125	1
103	33	3
97	33.3125	17
125	32.625	7
86	31.3125	1
80	31.625	1
136	33.6875	16
136	33.75	16
103	33.25	17
125	31.625	6
144	32.4375	7
152	33.8125	12
93	33.25	17
85	32.375	2
172	30.375	5
102	33.25	17
123	33.5	4
154	30.9375	5
144	32.5	7
82	31.75	1
80	31.625	1
104	32.875	3
86	31.125	1
145	32.3125	7
96	33.3125	17
130	31.3125	6
143	30.1875	24
181	30.1875	24
97	33.3125	17
87	31.3125	1
132	31.125	6
93	32.625	2
145	32.3125	7
107	32.8125	3
83	31.75	1
82	31.8125	1
84	31.75	1
102	33.375	17
92	30.875	1
88	32.3125	2
174	30.1875	24
102	33.0625	3
92	32.5625	2
117	33.125	4
136	33.6875	16
132	33.6875	16
91	30.9375	1
128	32.5625	7
134	33.625	16
122	33.375	4
135	31.4375	6
140	32.125	7
103	33.125	3
124	33.8125	13
120	33.25	4
145	32.5	7
102	32.8125	3
102	33.375	17
173	30.375	5
99	33	3
145	32.3125	7
137	33.625	16
131	31.75	6
123	32.625	7
133	33.625	16
141	33.6875	13
134	31.125	6
157	33.75	12
125	32.625	7
164	30.75	5
168	30.1875	24
92	32.5625	2
144	32.25	7
132	33.625	13
129	31.375	6
124	33.8125	13
92	32.5625	2
83	32.25	2
91	32.3125	2
92	32.5625	2
146	32.5	7
171	30.5	5
146	32.5	7
109	32.8125	3
80	31.625	1
134	33.8125	12
125	33.5625	16
124	32	6
119	33	4
171	30.5	5
100	32	2
147	33.8125	12
125	31.625	6
105	33.1875	17
99	33.25	17
82	31.8125	1
135	31.4375	6
87	32.375	2
103	33.375	17
92	32.5625	2
104	32.9375	3
